rank,repo_name,forks,stars,language,repo_url,description,id,last_commit
492,Impostor,332,2198,C#,https://github.com/Impostor/Impostor,Impostor - An open source reimplementation of the Among Us Server,MDEwOlJlcG9zaXRvcnkyOTcxNjM5OTc=,2023-03-08T19:46:42Z
493,sdk,928,2194,C#,https://github.com/dotnet/sdk,"Core functionality needed to create .NET Core projects, that is shared between Visual Studio and CLI",MDEwOlJlcG9zaXRvcnk2Mzk4NDMwNw==,2023-03-28T12:25:11Z
494,monodroid-samples,4131,2190,C#,https://github.com/xamarin/monodroid-samples,A collection of Xamarin.Android sample projects.,MDEwOlJlcG9zaXRvcnk4NDE0MTI=,2023-01-28T22:09:18Z
495,dotnet-podcasts,599,2190,C#,https://github.com/microsoft/dotnet-podcasts,".NET reference application shown at .NET Conf featuring ASP.NET Core, Blazor, .NET MAUI, Microservices, Orleans, Playwright, and more!",R_kgDOGW7tmA,2023-03-24T06:02:10Z
496,nvidiaProfileInspector,205,2188,C#,https://github.com/Orbmu2k/nvidiaProfileInspector,,MDEwOlJlcG9zaXRvcnk1NDc5NDM1NQ==,2023-03-26T09:36:48Z
497,veldrid,242,2184,C#,https://github.com/mellinoe/veldrid,"A low-level, portable graphics library for .NET.",MDEwOlJlcG9zaXRvcnk1MjU2Mjk5Mg==,2023-03-26T03:19:35Z
498,Monitorian,128,2181,C#,https://github.com/emoacht/Monitorian,A Windows desktop tool to adjust the brightness of multiple monitors with ease,MDEwOlJlcG9zaXRvcnk3OTM4NjY2MA==,2023-03-21T13:57:29Z
499,EnergyStar,74,2173,C#,https://github.com/imbushuo/EnergyStar,A terrible application setting SV2 Efficiency Mode for inactive Windows apps and user background apps,R_kgDOHvFDmQ,2022-08-20T00:22:02Z
500,EventFlow,426,2161,C#,https://github.com/eventflow/EventFlow,Async/await first CQRS+ES and DDD framework for .NET,MDEwOlJlcG9zaXRvcnkzMjQxMTM2OA==,2023-03-03T23:59:01Z
501,Fluent.Ribbon,495,2159,C#,https://github.com/fluentribbon/Fluent.Ribbon,WPF Ribbon control like in Office,MDEwOlJlcG9zaXRvcnkyNjEzMDg2OA==,2023-03-21T20:46:52Z
502,TShock,366,2158,C#,https://github.com/Pryaxis/TShock,"☕️⚡️TShock provides Terraria servers with server-side characters, anti-cheat, and community management tools.",MDEwOlJlcG9zaXRvcnkxODQxMjg0,2023-03-26T07:36:33Z
503,BoatAttack,841,2158,C#,https://github.com/Unity-Technologies/BoatAttack,Demo Project using the Universal RP from Unity3D,MDEwOlJlcG9zaXRvcnkxMjEyODExODk=,2023-03-16T02:25:48Z
504,tilt-brush,508,2157,C#,https://github.com/googlevr/tilt-brush,,MDEwOlJlcG9zaXRvcnkyNTU0MTU4MjQ=,2021-01-04T16:17:39Z
505,NuGetPackageExplorer,427,2157,C#,https://github.com/NuGetPackageExplorer/NuGetPackageExplorer,"Create, update and deploy Nuget Packages with a GUI",MDEwOlJlcG9zaXRvcnk0MjI2Nzc3OA==,2023-03-28T12:27:33Z
506,peachpie,202,2150,C#,https://github.com/peachpiecompiler/peachpie,PeachPie - the PHP compiler and runtime for .NET and .NET Core,MDEwOlJlcG9zaXRvcnk1MTE1ODIwMQ==,2023-03-09T11:39:26Z
507,AppMetrics,282,2146,C#,https://github.com/AppMetrics/AppMetrics,App Metrics is an open-source and cross-platform .NET library used to record and report metrics within an application.,MDEwOlJlcG9zaXRvcnk3NDI1MzEzNw==,2023-03-14T04:35:58Z
508,RoundedTB,157,2146,C#,https://github.com/torchgm/RoundedTB,"Add margins, rounded corners and segments to your taskbars!",MDEwOlJlcG9zaXRvcnkzNzAxODgzNzY=,2023-02-04T01:27:23Z
509,Jil,252,2135,C#,https://github.com/kevin-montrose/Jil,"Fast .NET JSON (De)Serializer, Built On Sigil",MDEwOlJlcG9zaXRvcnkxMzAyNjY1Nw==,2022-12-08T00:48:50Z
510,SophiApp,100,2133,C#,https://github.com/Sophia-Community/SophiApp,:zap: The most powerful open source tweaker on GitHub for fine-tuning Windows 10 & Windows 11,MDEwOlJlcG9zaXRvcnkzNTA0MjYxODg=,2023-03-22T15:35:35Z
511,xasset,489,2129,C#,https://github.com/xasset/xasset,让开发时间更高效,MDEwOlJlcG9zaXRvcnkxMTY1NTQ1OTM=,2023-03-25T03:41:49Z
512,ProceduralToolkit,192,2127,C#,https://github.com/Syomus/ProceduralToolkit,Procedural generation library for Unity,MDEwOlJlcG9zaXRvcnkyNTExMjU5NA==,2022-09-10T19:34:11Z
513,Sprache,211,2125,C#,https://github.com/sprache/Sprache,"A tiny, friendly, C# parser construction library",MDEwOlJlcG9zaXRvcnk1MDk3Mzg0,2022-01-18T22:33:35Z
514,SimpleDnsCrypt,230,2124,C#,https://github.com/bitbeans/SimpleDnsCrypt,A simple management tool for dnscrypt-proxy,MDEwOlJlcG9zaXRvcnk0MjcyMjgzMA==,2022-12-08T09:54:10Z
515,Costura,262,2116,C#,https://github.com/Fody/Costura,Embed references as resources,MDEwOlJlcG9zaXRvcnk4MDI1ODYw,2023-03-09T07:57:02Z
516,wincompose,68,2110,C#,https://github.com/samhocevar/wincompose,🔣 Compose Key for Windows,MDEwOlJlcG9zaXRvcnk5NDcyMzE2,2023-02-22T18:08:10Z
517,LittleBigMouse,138,2110,C#,https://github.com/mgth/LittleBigMouse,DPI Aware mouse move across screens,MDEwOlJlcG9zaXRvcnkzMDQ1NjU3NQ==,2023-01-06T16:20:56Z
518,FancyScrollView,283,2109,C#,https://github.com/setchi/FancyScrollView,[Unity] Scroll view component that can implement highly flexible animations.,MDEwOlJlcG9zaXRvcnk4MzE3ODM3NA==,2022-07-08T01:35:12Z
519,AV_Evasion_Tool,373,2107,C#,https://github.com/1y0n/AV_Evasion_Tool,掩日 - 免杀执行器生成工具,MDEwOlJlcG9zaXRvcnkyNTgzNzA3NDE=,2023-03-12T00:48:03Z
520,KinoGlitch,226,2104,C#,https://github.com/keijiro/KinoGlitch,Video glitch effects for Unity,MDEwOlJlcG9zaXRvcnkzODQ4NDg5OA==,2020-10-03T14:19:24Z
521,ComputeSharp,92,2103,C#,https://github.com/Sergio0694/ComputeSharp,"A .NET library to run C# code in parallel on the GPU through DX12, D2D1, and dynamically generated HLSL compute and pixel shaders, with the goal of making GPU computing easy to use for all .NET developers! 🚀",MDEwOlJlcG9zaXRvcnkyMDE2MTU4NDA=,2023-03-27T11:23:11Z
522,ModAssistant,408,2103,C#,https://github.com/Assistant/ModAssistant,Simple Beat Saber Mod Installer,MDEwOlJlcG9zaXRvcnkxODI2Mzc2ODE=,2023-01-19T00:18:04Z
523,BDFramework.Core,415,2100,C#,https://github.com/yimengfan/BDFramework.Core,Simple and powerful Unity3d game workflow!  简单、高效、高度工业化的商业级unity3d 工作流。,MDEwOlJlcG9zaXRvcnk4NTkyODUzNw==,2023-03-21T06:56:21Z
524,GraphEngine,345,2098,C#,https://github.com/microsoft/GraphEngine,Microsoft Graph Engine,MDEwOlJlcG9zaXRvcnk4MTQxMTAxOA==,2022-07-10T02:52:20Z
525,ReportGenerator,265,2097,C#,https://github.com/danielpalme/ReportGenerator,"ReportGenerator converts coverage reports generated by coverlet, OpenCover, dotCover, Visual Studio, NCover, Cobertura, JaCoCo, Clover, gcov or lcov into human readable reports in various formats.",MDEwOlJlcG9zaXRvcnkzMDIzODIxOQ==,2023-03-20T18:36:43Z
526,RazorEngine,574,2090,C#,https://github.com/Antaris/RazorEngine,Open source templating engine based on Microsoft's Razor parsing engine,MDEwOlJlcG9zaXRvcnkxOTczODgw,2021-05-11T16:32:23Z
527,Fleck,587,2086,C#,https://github.com/statianzo/Fleck,C# Websocket Implementation,MDEwOlJlcG9zaXRvcnkxMDE0MDA2,2022-10-24T07:09:42Z
528,abot,540,2081,C#,https://github.com/sjdirect/abot,Cross Platform C# web crawler framework built for speed and flexibility. Please star this project! +1.,MDEwOlJlcG9zaXRvcnkxMTk2NDQxOQ==,2022-03-07T01:39:02Z
529,TailBlazer,247,2076,C#,https://github.com/RolandPheasant/TailBlazer,A modern file tail utility based on Rx.Net which show cases reactive programming and Dynamic Data (see https://github.com/RolandPheasant/DynamicData),MDEwOlJlcG9zaXRvcnk0NTc0MDQ0NA==,2023-02-21T04:12:05Z
530,YamlDotNet,403,2076,C#,https://github.com/aaubry/YamlDotNet,YamlDotNet is a .NET library for YAML,MDEwOlJlcG9zaXRvcnk2MTgxMjQ1,2023-03-27T04:08:15Z
531,FastNoiseLite,282,2073,C#,https://github.com/Auburn/FastNoiseLite,Fast Portable Noise Library - C# C++ C Java(Script) HLSL GLSL,MDEwOlJlcG9zaXRvcnk1NDg2MDAxMg==,2022-11-10T23:23:32Z
532,SpecFlow,751,2071,C#,https://github.com/SpecFlowOSS/SpecFlow,"#1 .NET BDD Framework. SpecFlow automates your testing & works with your existing code. Find Bugs before they happen. Behavior Driven Development helps developers, testers, and business representatives to get a better understanding of their collaboration",MDEwOlJlcG9zaXRvcnkzNDY1OTQ=,2023-03-22T13:22:55Z
534,DesignPatterns,538,2069,C#,https://github.com/abishekaditya/DesignPatterns,Project : Design Patterns Examples in C#,MDEwOlJlcG9zaXRvcnk4NTM0MzA0Mg==,2023-02-04T17:27:24Z
533,Inveigh,418,2069,C#,https://github.com/Kevin-Robertson/Inveigh,.NET IPv4/IPv6 machine-in-the-middle tool for penetration testers,MDEwOlJlcG9zaXRvcnkzMzMyMzkxMA==,2022-10-25T08:08:52Z
535,CommandLineUtils,247,2061,C#,https://github.com/natemcmaster/CommandLineUtils,Command line parsing and utilities for .NET,MDEwOlJlcG9zaXRvcnkxMDA0MDczMDQ=,2023-02-04T23:56:26Z
536,nhibernate-core,912,2058,C#,https://github.com/nhibernate/nhibernate-core,NHibernate Object Relational Mapper,MDEwOlJlcG9zaXRvcnkyMjA2MTk5,2023-03-27T09:42:24Z
537,Thrive,416,2052,C#,https://github.com/Revolutionary-Games/Thrive,The main repository for the development of the evolution game Thrive. ,MDEwOlJlcG9zaXRvcnk1NjE2ODc3,2023-03-28T12:16:13Z
538,maui-samples,830,2050,C#,https://github.com/dotnet/maui-samples,Samples for .NET Multi-Platform App UI (.NET MAUI),MDEwOlJlcG9zaXRvcnkyNTU5NTI0ODQ=,2023-03-06T15:26:45Z
539,Respawn,116,2047,C#,https://github.com/jbogard/Respawn,Intelligent database cleaner for integration tests,MDEwOlJlcG9zaXRvcnkzMTAxOTk2OA==,2023-02-14T15:52:23Z
540,graphy,169,2046,C#,https://github.com/Tayx94/graphy,"Graphy is the ultimate, easy to use, feature packed FPS counter, stats monitor and debugger for your Unity project.",MDEwOlJlcG9zaXRvcnkxNDA3MzU2NjE=,2023-02-27T21:34:59Z
541,taskbar-groups,167,2046,C#,https://github.com/tjackenpacken/taskbar-groups,Lightweight utility for organizing the taskbar through groups,MDEwOlJlcG9zaXRvcnkzMjIwMDMzNDQ=,2023-02-13T04:24:58Z
542,AspNet.Security.OAuth.Providers,494,2044,C#,https://github.com/aspnet-contrib/AspNet.Security.OAuth.Providers,OAuth 2.0 social authentication providers for ASP.NET Core,MDEwOlJlcG9zaXRvcnkzNDk1NTUxOA==,2023-03-15T20:20:02Z
543,EntityFramework-Plus,302,2041,C#,https://github.com/zzzprojects/EntityFramework-Plus,"Entity Framework Plus extends your DbContext with must-haves features: Include Filter, Auditing, Caching, Query Future, Batch Delete, Batch Update, and more",MDEwOlJlcG9zaXRvcnk0NzI4ODkyMQ==,2023-03-20T22:40:13Z
544,YiShaAdmin,760,2036,C#,https://github.com/liukuo362573/YiShaAdmin,基于 .NET Core MVC 的权限管理系统，代码易读易懂、界面简洁美观,MDEwOlJlcG9zaXRvcnkyMTAyODAzNzI=,2023-03-03T16:58:54Z
545,IdentityServer3,792,2035,C#,https://github.com/IdentityServer/IdentityServer3,OpenID Connect Provider and OAuth 2.0 Authorization Server Framework for ASP.NET 4.x/Katana,MDEwOlJlcG9zaXRvcnkxNTcxNDA2Mg==,2021-09-17T17:33:06Z
546,dotnetbook,210,2033,C#,https://github.com/sidristij/dotnetbook,".NET Platform Architecture book (English, Chinese, Russian)",MDEwOlJlcG9zaXRvcnkxMDkzNjI1MzU=,2022-06-17T12:45:16Z
547,SHFB,352,2023,C#,https://github.com/EWSoftware/SHFB,"Sandcastle Help File Builder (SHFB).  A standalone GUI, Visual Studio integration package, and MSBuild tasks providing full configuration and extensibility for building help files with the Sandcastle tools.",MDEwOlJlcG9zaXRvcnkyOTY0NTY0Mw==,2023-03-22T01:37:54Z
548,simulator,694,2020,C#,https://github.com/lgsvl/simulator,A ROS/ROS2 Multi-robot Simulator for Autonomous Vehicles,MDEwOlJlcG9zaXRvcnkxMzk0OTk3Njc=,2023-03-07T02:08:12Z
549,Graphics,682,2019,C#,https://github.com/Unity-Technologies/Graphics,Unity Graphics - Including Scriptable Render Pipeline,MDEwOlJlcG9zaXRvcnkyNTI4MjY0MTk=,2023-03-28T11:23:38Z
550,OnTopReplica,248,2013,C#,https://github.com/LorenzCK/OnTopReplica,A real-time always-on-top “replica” of a window of your choice (on Windows).,MDEwOlJlcG9zaXRvcnk2MDc2MTI0Ng==,2023-03-19T19:17:43Z
551,m-r,524,2010,C#,https://github.com/gregoryyoung/m-r,Simple CQRS example,MDEwOlJlcG9zaXRvcnk4NzMzMDk=,2022-12-31T02:30:09Z
552,Core,463,2010,C#,https://github.com/castleproject/Core,"Castle Core, including Castle DynamicProxy, Logging Services and DictionaryAdapter",MDEwOlJlcG9zaXRvcnkyNjI5NDI0,2023-03-06T09:59:45Z
553,SidebarDiagnostics,197,2001,C#,https://github.com/ArcadeRenegade/SidebarDiagnostics,A simple sidebar for Windows desktop that displays hardware diagnostic information.,MDEwOlJlcG9zaXRvcnk1MDAxMzQzMw==,2023-03-18T18:45:44Z
554,Primes,510,1995,C#,https://github.com/PlummersSoftwareLLC/Primes,Prime Number Projects in C#/C++/Python,MDEwOlJlcG9zaXRvcnkzNTA1NTczNDk=,2023-03-27T11:47:31Z
555,XamarinComponents,709,1992,C#,https://github.com/xamarin/XamarinComponents,Plugins for Xamarin,MDEwOlJlcG9zaXRvcnkyOTM1MjczMA==,2023-03-10T14:41:09Z
556,V2RayW,409,1989,C#,https://github.com/Cenmrev/V2RayW,GUI for v2ray-core on Windows,MDEwOlJlcG9zaXRvcnk3NzA2Mjc1MA==,2022-12-08T03:44:21Z
557,WinUI-Gallery,537,1985,C#,https://github.com/microsoft/WinUI-Gallery,This app demonstrates the controls available in WinUI and the Fluent Design System.,MDEwOlJlcG9zaXRvcnkxNTU3NTc4NzQ=,2023-03-27T17:41:08Z
558,dafny,214,1981,C#,https://github.com/dafny-lang/dafny,Dafny is a verification-aware programming language,MDEwOlJlcG9zaXRvcnk1NjQwMzI1Mw==,2023-03-28T10:28:19Z
559,wix3,635,1979,C#,https://github.com/wixtoolset/wix3,WiX Toolset v3.x,MDEwOlJlcG9zaXRvcnkxNzcyMzc4OQ==,2022-11-16T01:53:10Z
560,MicaForEveryone,80,1977,C#,https://github.com/MicaForEveryone/MicaForEveryone,Mica For Everyone is a tool to enable backdrop effects on the title bars of Win32 apps on Windows 11.,R_kgDOGhXLwg,2023-03-22T22:44:11Z
561,Nethereum,687,1977,C#,https://github.com/Nethereum/Nethereum,Ethereum .Net cross platform integration library ,MDEwOlJlcG9zaXRvcnk0Njc0NjE4Nw==,2023-03-22T10:57:05Z
562,cscore,453,1975,C#,https://github.com/filoe/cscore,"An advanced audio library, written in C#. Provides tons of features. From playing/recording audio to decoding/encoding audio streams/files to processing audio data in realtime (e.g. applying custom effects during playback, create visualizations,...). The possibilities are nearly unlimited. ",MDEwOlJlcG9zaXRvcnkzNjQ1Nzg1Nw==,2021-07-07T10:46:41Z
564,Snap.Genshin,176,1973,C#,https://github.com/DGP-Studio/Snap.Genshin,你想要的原神全家桶,MDEwOlJlcG9zaXRvcnkzMzExODcxODc=,2022-10-25T09:30:21Z
563,Rebus,348,1973,C#,https://github.com/rebus-org/Rebus,:bus: Simple and lean service bus implementation for .NET,MDEwOlJlcG9zaXRvcnkyNDI1MDk5,2023-03-27T14:04:04Z
565,tesseract,722,1972,C#,https://github.com/charlesw/tesseract,A .Net wrapper for tesseract-ocr,MDEwOlJlcG9zaXRvcnk3MDY3NDI0,2022-11-30T09:20:46Z
566,Identity,891,1964,C#,https://github.com/aspnet/Identity,"[Archived] ASP.NET Core Identity is the membership system for building ASP.NET Core web applications, including membership, login, and user data. Project moved to https://github.com/aspnet/AspNetCore",MDEwOlJlcG9zaXRvcnkxNjQ5MTg4MA==,2018-12-05T07:14:17Z
567,dotween,322,1964,C#,https://github.com/Demigiant/dotween,A Unity C# animation engine. HOTween v2,MDEwOlJlcG9zaXRvcnkzMjQ3NTE2Mg==,2023-02-19T20:19:58Z
568,mpv.net,138,1963,C#,https://github.com/mpvnet-player/mpv.net,🎞 mpv.net is a modern media player for Windows that works just like mpv.,MDEwOlJlcG9zaXRvcnkxMDE1MzcxNzI=,2023-01-21T07:12:56Z
569,jwt,440,1962,C#,https://github.com/jwt-dotnet/jwt,"Jwt.Net, a JWT (JSON Web Token) implementation for .NET",MDEwOlJlcG9zaXRvcnkxOTIxMTU0,2023-03-02T02:10:54Z
570,lucenenet,623,1962,C#,https://github.com/apache/lucenenet,Apache Lucene.NET,MDEwOlJlcG9zaXRvcnkxNjEwMDE=,2023-02-01T19:21:35Z
571,CommunityServer,535,1962,C#,https://github.com/ONLYOFFICE/CommunityServer,"Free open source office suite with business productivity tools: document and project management, CRM, mail aggregator.",MDEwOlJlcG9zaXRvcnkyMTUyNTE4Nw==,2023-03-08T01:24:30Z
572,gong-wpf-dragdrop,368,1961,C#,https://github.com/punker76/gong-wpf-dragdrop,The GongSolutions.WPF.DragDrop library is a drag'n'drop framework for WPF,MDEwOlJlcG9zaXRvcnk4MDU4NTY5,2022-12-25T20:13:52Z
573,PetaPoco,597,1961,C#,https://github.com/CollaboratingPlatypus/PetaPoco,"Official PetaPoco, A tiny ORM-ish thing for your POCO's",MDEwOlJlcG9zaXRvcnkxNDk0MTUw,2023-01-18T23:15:38Z
574,sharpcompress,463,1960,C#,https://github.com/adamhathcock/sharpcompress,SharpCompress is a fully managed C# library to deal with many compression types and formats.,MDEwOlJlcG9zaXRvcnk5Mjc0NTkx,2023-03-24T18:31:43Z
575,NuGetForUnity,231,1960,C#,https://github.com/GlitchEnzo/NuGetForUnity,A NuGet Package Manager for Unity,MDEwOlJlcG9zaXRvcnk0NTU4MTA2Mg==,2023-03-05T21:28:56Z
576,UIWidgets,254,1959,C#,https://github.com/UnityTech/UIWidgets,"UIWidget is a Unity Package which helps developers to create, debug and deploy efficient, cross-platform Apps.",MDEwOlJlcG9zaXRvcnkxNDQyMjkxNDg=,2021-04-29T08:46:05Z
577,LenovoLegionToolkit,122,1958,C#,https://github.com/BartoszCichecki/LenovoLegionToolkit,Lightweight replacement of Lenovo Vantage for Lenovo Legion laptops.,R_kgDOGPcX0Q,2023-03-27T15:26:54Z
578,NetWinformControl,579,1954,C#,https://github.com/kwwwvagaa/NetWinformControl,"HZHControls,c#winfrom custom control, has better operation support for touch screen, the project is based on framework4.0, completely native control development, do not use any third-party controls, you can use it safely in your project (winfromcontrol/winformcontrol/.net).There are more abundant industrial controls that continue to increase in the ~~~",MDEwOlJlcG9zaXRvcnkyMDM0Nzk0OTM=,2021-04-08T03:05:03Z
579,SharpDevelop,748,1953,C#,https://github.com/icsharpcode/SharpDevelop,#develop (short for SharpDevelop) is a free IDE for .NET programming languages.,MDEwOlJlcG9zaXRvcnk4NjgyODI=,2020-07-19T07:50:23Z
580,Aerial,187,1951,C#,https://github.com/cDima/Aerial,Aerial Apple TV screen saver for Windows,MDEwOlJlcG9zaXRvcnk0NTA2Nzk0NA==,2022-10-18T20:45:28Z
581,NServiceBus,636,1950,C#,https://github.com/Particular/NServiceBus,The most popular service bus for .NET,MDEwOlJlcG9zaXRvcnkxMDU2NzEz,2023-03-24T07:08:31Z
582,Dragablz,307,1950,C#,https://github.com/ButchersBoy/Dragablz,Dragable and tearable tab control for WPF,MDEwOlJlcG9zaXRvcnkyNjcxNDc1Nw==,2022-11-20T17:26:23Z
583,UniVRM,347,1947,C#,https://github.com/vrm-c/UniVRM,UniVRM is a gltf-based VRM format implementation for Unity. English is here https://vrm.dev/en/ . 日本語 はこちら https://vrm.dev/,MDEwOlJlcG9zaXRvcnkxMjk2ODM5ODU=,2023-03-22T12:13:18Z
584,dotnet,145,1946,C#,https://github.com/CommunityToolkit/dotnet,".NET Community Toolkit is a collection of helpers and APIs that work for all .NET developers and are agnostic of any specific UI platform. The toolkit is maintained and published by Microsoft, and part of the .NET Foundation.",R_kgDOGP_GGA,2023-03-27T18:33:21Z
585,SNETCracker,460,1944,C#,https://github.com/shack2/SNETCracker,超级弱口令检查工具是一款Windows平台的弱口令审计工具，支持批量多线程检查，可快速发现弱密码、弱口令账号，密码支持和用户名结合进行检查，大大提高成功率，支持自定义服务端口和字典。,MDEwOlJlcG9zaXRvcnkxNDg2MTUxMzY=,2020-07-29T01:03:09Z
586,Audit.NET,303,1933,C#,https://github.com/thepirat000/Audit.NET,An extensible framework to audit executing operations in .NET and .NET Core.,MDEwOlJlcG9zaXRvcnk2NTI2MzU4OQ==,2023-03-27T05:49:11Z
587,NetCoreServer,446,1928,C#,https://github.com/chronoxor/NetCoreServer,"Ultra fast and low latency asynchronous socket server & client C# .NET Core library with support TCP, SSL, UDP, HTTP, HTTPS, WebSocket protocols and 10K connections problem solution",MDEwOlJlcG9zaXRvcnkxNjYxMjMxNjQ=,2023-02-09T14:37:18Z
588,NSubstitute,243,1921,C#,https://github.com/nsubstitute/NSubstitute,A friendly substitute for .NET mocking libraries.,MDEwOlJlcG9zaXRvcnkzNDY4OTM=,2023-02-12T13:45:55Z
589,LuaFramework_UGUI,541,1919,C#,https://github.com/jarjin/LuaFramework_UGUI,请移步新版地址https://github.com/jarjin/LuaFramework_UGUI_V2 支持安卓ARM64【已停止更新】,MDEwOlJlcG9zaXRvcnk0OTQyODMwOQ==,2019-06-04T23:55:59Z
590,UniversalAdbDriver,474,1917,C#,https://github.com/koush/UniversalAdbDriver,One size fits all Windows Drivers for Android Debug Bridge.,MDEwOlJlcG9zaXRvcnk5Mjg0MjQ4,2021-07-20T03:23:12Z
591,Docker.DotNet,350,1914,C#,https://github.com/dotnet/Docker.DotNet,:whale: .NET (C#) Client Library for Docker API,MDEwOlJlcG9zaXRvcnkyMzMzNzkwNQ==,2023-03-24T00:10:18Z
592,YarnSpinner,184,1910,C#,https://github.com/YarnSpinnerTool/YarnSpinner,Yarn Spinner is a tool for building interactive dialogue in games!,MDEwOlJlcG9zaXRvcnk0MzYxODM2NQ==,2023-03-09T03:20:53Z
593,Readarr,109,1909,C#,https://github.com/Readarr/Readarr,Book Manager and Automation (Sonarr for Ebooks),MDEwOlJlcG9zaXRvcnkyNDQwMzM3NjQ=,2023-03-27T04:31:40Z
594,pinvoke,208,1903,C#,https://github.com/dotnet/pinvoke,A library containing all P/Invoke code so you don't have to import it every time. Maintained and updated to support the latest Windows OS.,MDEwOlJlcG9zaXRvcnk0NDc1ODM2MA==,2023-02-01T12:05:45Z
595,SteamCleaner,98,1899,C#,https://github.com/Codeusa/SteamCleaner,":us: A PC utility for restoring disk space from various game clients like Origin, Steam, Uplay, Battle.net, GoG and Nexon :us:",MDEwOlJlcG9zaXRvcnk0OTE4MjM4Nw==,2023-02-10T21:02:06Z
596,luban,306,1898,C#,https://github.com/focus-creative-games/luban,"你的最佳游戏配置解决方案  {excel, csv, xls, xlsx, json, bson, xml, yaml, lua, unity scriptableobject} => {json, bson, xml, lua, yaml, protobuf(pb), msgpack, flatbuffers, erlang, custom template} data  +  {c++, java, c#, go(golang), lua, javascript(js), typescript(ts),  erlang, rust, gdscript, protobuf schema, flatbuffers schema, custom template} code。 ",MDEwOlJlcG9zaXRvcnkzMDYwMjEwNTE=,2023-03-07T08:06:49Z
597,Node_Editor_Framework,407,1898,C#,https://github.com/Seneral/Node_Editor_Framework,A flexible and modular Node Editor Framework for creating node based displays and editors in Unity,MDEwOlJlcG9zaXRvcnkzNzA3NjE4Nw==,2020-11-18T13:39:09Z
598,iot,531,1892,C#,https://github.com/dotnet/iot,"This repo includes .NET Core implementations for various IoT boards, chips, displays and PCBs.",MDEwOlJlcG9zaXRvcnkxNTE2MjM2MDc=,2023-03-27T20:56:33Z
599,AssetBundles-Browser,489,1890,C#,https://github.com/Unity-Technologies/AssetBundles-Browser,Editor tool for viewing and debugging asset bundle contents before and after builds,MDEwOlJlcG9zaXRvcnk3NDA2MTEzNw==,2023-01-11T17:40:25Z
600,Furion,341,1889,C#,https://github.com/MonkSoul/Furion,"Make .NET development simpler, more general and more popular.",MDEwOlJlcG9zaXRvcnkyNzQwNjkzMDc=,2023-03-28T11:39:44Z
601,qmk_toolbox,453,1888,C#,https://github.com/qmk/qmk_toolbox,A Toolbox companion for QMK Firmware,MDEwOlJlcG9zaXRvcnkxMDIwNzU4ODU=,2023-03-21T19:02:49Z
602,spark,306,1888,C#,https://github.com/dotnet/spark,.NET for Apache® Spark™ makes Apache Spark™ easily accessible to .NET developers.,MDEwOlJlcG9zaXRvcnkxODI4NDkwNTE=,2023-03-02T03:11:48Z
603,roslynpad,304,1886,C#,https://github.com/roslynpad/roslynpad,A cross-platform C# editor based on Roslyn and AvalonEdit,MDEwOlJlcG9zaXRvcnkzMzI2MjY5Mg==,2023-03-28T08:43:14Z
604,squidex,389,1885,C#,https://github.com/Squidex/squidex,Headless CMS and Content Managment Hub,MDEwOlJlcG9zaXRvcnk2NjgxNTM0OA==,2023-03-27T11:42:43Z
605,Cocona,50,1885,C#,https://github.com/mayuki/Cocona,Micro-framework for .NET console application. Cocona makes it easy and fast to build console applications on .NET.,MDEwOlJlcG9zaXRvcnkyMzMyMDU4Njk=,2023-03-27T13:25:52Z
606,csredis,402,1883,C#,https://github.com/2881099/csredis,.NET Core or .NET Framework 4.0+ client for Redis and Redis Sentinel (2.8) and Cluster. Includes both synchronous and asynchronous clients. ,MDEwOlJlcG9zaXRvcnk3ODE3NjI3Ng==,2022-11-16T08:59:02Z
607,Verify,106,1881,C#,https://github.com/VerifyTests/Verify,Verify is a snapshot tool that simplifies the assertion of complex data models and documents.,MDEwOlJlcG9zaXRvcnkyMjMyODQ4NzY=,2023-03-28T05:42:18Z
608,PnP,3359,1880,C#,https://github.com/pnp/PnP,SharePoint / Office 365 Developer Patterns and Practices - Archived older solutions. Please see https://aka.ms/m365pnp for updated guidance,MDEwOlJlcG9zaXRvcnkyMjMwMDkyNA==,2021-08-24T11:00:27Z
609,DbUp,514,1878,C#,https://github.com/DbUp/DbUp,"DbUp is a .NET library that helps you to deploy changes to SQL Server databases. It tracks which SQL scripts have been run already, and runs the change scripts that are needed to get your database up to date.  ",MDEwOlJlcG9zaXRvcnk0OTk1MDE3,2023-02-18T14:55:20Z
610,Mathfs,139,1875,C#,https://github.com/FreyaHolmer/Mathfs,Expanded Math Functionality for Unity,MDEwOlJlcG9zaXRvcnkyNjI1ODUzOTU=,2023-02-23T15:08:03Z
611,EvilClippy,366,1862,C#,https://github.com/outflanknl/EvilClippy,"A cross-platform assistant for creating malicious MS Office documents. Can hide VBA macros, stomp VBA code (via P-Code) and confuse macro analysis tools. Runs on Linux, OSX and Windows.",MDEwOlJlcG9zaXRvcnkxNzc3ODE4Mzg=,2022-05-19T23:00:22Z
612,WebApiClient,430,1861,C#,https://github.com/dotnetcore/WebApiClient,An open source project based on the HttpClient. You only need to define the c# interface and modify the related features to invoke the client library of the remote http interface asynchronously.,MDEwOlJlcG9zaXRvcnk4NjQxODI3NQ==,2023-01-10T01:51:36Z
