rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
517,CSharp,codemaid,1765,341,C#,https://github.com/codecadwallader/codemaid,codecadwallader,424,2023-03-18T09:04:08Z,"CodeMaid is an open source Visual Studio extension to cleanup and simplify our C#, C++, F#, VB, PHP, PowerShell, JSON, XAML, XML, ASP, HTML, CSS, LESS, SCSS, JavaScript and TypeScript coding."
518,CSharp,NBitcoin,1763,831,C#,https://github.com/MetacoSA/NBitcoin,MetacoSA,66,2023-03-10T04:31:58Z,Comprehensive Bitcoin library for the .NET framework.
519,CSharp,DefenderCheck,1762,312,C#,https://github.com/matterpreter/DefenderCheck,matterpreter,2,2023-02-27T22:35:06Z,Identifies the bytes that Microsoft Defender flags on.
520,CSharp,Bonobo-Git-Server,1758,594,C#,https://github.com/jakubgarfield/Bonobo-Git-Server,jakubgarfield,162,2021-12-16T13:53:22Z,Bonobo Git Server for Windows is a web application you can install on your IIS and easily manage and connect to your git repositories. Go to homepage for release and more info.
521,CSharp,superputty,1755,321,C#,https://github.com/jimradford/superputty,jimradford,315,2023-03-16T17:27:40Z,The SuperPuTTY Window Manager for putty sessions
522,CSharp,TodoApi,1751,276,C#,https://github.com/davidfowl/TodoApi,davidfowl,3,2023-03-12T18:18:57Z,"Todo application with ASP.NET Core Blazor WASM, Minimal APIs and Authentication "
523,CSharp,NLua,1738,283,C#,https://github.com/NLua/NLua,NLua,62,2023-03-15T05:33:19Z,Bridge between Lua and the .NET.
524,CSharp,cupscale,1730,97,C#,https://github.com/n00mkrad/cupscale,n00mkrad,103,2022-09-19T18:15:03Z,Image Upscaling GUI based on ESRGAN
525,CSharp,NodeGraphProcessor,1720,290,C#,https://github.com/alelievr/NodeGraphProcessor,alelievr,49,2023-02-26T10:13:56Z,Node graph editor framework focused on data processing using Unity UIElements and C# 4.6
526,CSharp,blazorboilerplate,1720,353,C#,https://github.com/enkodellc/blazorboilerplate,enkodellc,11,2023-03-22T12:59:03Z,Blazor Boilerplate / Starter Template with MudBlazor 
527,CSharp,Blazor,1719,126,C#,https://github.com/SteveSanderson/Blazor,SteveSanderson,0,2018-02-23T15:19:40Z,MOVED: Please see the new repo at https://github.com/aspnet/blazor
528,CSharp,DotNetOpenAuth,1717,745,C#,https://github.com/DotNetOpenAuth/DotNetOpenAuth,DotNetOpenAuth,81,2018-01-11T13:05:28Z,"A C# implementation of the OpenID, OAuth protocols"
529,CSharp,JSIL,1716,245,C#,https://github.com/sq/JSIL,sq,361,2018-02-28T04:57:28Z,CIL to Javascript Compiler
530,CSharp,aspnetcore-realworld-example-app,1715,507,C#,https://github.com/gothinkster/aspnetcore-realworld-example-app,gothinkster,15,2022-12-19T14:14:07Z,ASP.NET Core backend implementation for RealWorld
531,CSharp,dotnetcore-microservices-poc,1712,640,C#,https://github.com/asc-lab/dotnetcore-microservices-poc,asc-lab,12,2023-03-24T17:57:18Z,Very simplified insurance sales system made in a microservices architecture using .NET Core
532,CSharp,daggerfall-unity,1708,273,C#,https://github.com/Interkarma/daggerfall-unity,Interkarma,8,2023-03-25T19:52:45Z,Open source recreation of Daggerfall in the Unity engine
533,CSharp,DesignPatternsLibrary,1706,165,C#,https://github.com/nemanjarogic/DesignPatternsLibrary,nemanjarogic,0,2022-12-26T19:06:34Z,"A comprehensive design patterns library implemented in C#, which covers various design patterns from the most commonly used ones to the lesser-known ones. Get familiar with and learn design patterns through moderately realistic examples."
534,CSharp,naps2,1702,271,C#,https://github.com/cyanfish/naps2,cyanfish,34,2023-03-27T05:38:27Z,"Scan documents to PDF and more, as simply as possible."
535,CSharp,Dapper-Extensions,1698,575,C#,https://github.com/tmsmith/Dapper-Extensions,tmsmith,65,2023-02-20T19:36:12Z,"Dapper Extensions is a small library that complements Dapper by adding basic CRUD operations (Get, Insert, Update, Delete) for your POCOs. For more advanced querying scenarios, Dapper Extensions provides a predicate system. The goal of this library is to keep your POCOs pure by not requiring any attributes or base class inheritance."
536,CSharp,CKAN,1698,342,C#,https://github.com/KSP-CKAN/CKAN,KSP-CKAN,129,2023-03-26T18:58:51Z,The Comprehensive Kerbal Archive Network
537,CSharp,PropertyChanged,1698,225,C#,https://github.com/Fody/PropertyChanged,Fody,0,2023-03-21T22:57:37Z,Injects INotifyPropertyChanged code into properties at compile time
538,CSharp,LightBulb,1694,119,C#,https://github.com/Tyrrrz/LightBulb,Tyrrrz,5,2023-02-20T01:22:13Z,Reduces eye strain by adjusting gamma based on the current time
539,CSharp,Carter,1693,155,C#,https://github.com/CarterCommunity/Carter,CarterCommunity,7,2023-03-15T12:39:44Z,Carter is framework that is a thin layer of extension methods and functionality over ASP.NET Core allowing code to be more explicit and most importantly more enjoyable.
540,CSharp,format,1692,146,C#,https://github.com/dotnet/format,dotnet,168,2023-03-25T17:47:12Z,Home for the dotnet-format command
541,CSharp,SmartEnum,1692,137,C#,https://github.com/ardalis/SmartEnum,ardalis,51,2023-03-22T05:58:13Z,A base class for quickly and easily creating strongly typed enum replacements in C#.
542,CSharp,Klak,1690,181,C#,https://github.com/keijiro/Klak,keijiro,6,2021-04-19T13:35:03Z,Creative coding library for Unity
543,CSharp,Foundatio,1688,239,C#,https://github.com/FoundatioFx/Foundatio,FoundatioFx,24,2023-01-09T01:45:03Z,Pluggable foundation blocks for building distributed apps.
544,CSharp,Miku-LuaProfiler,1687,416,C#,https://github.com/leinlin/Miku-LuaProfiler,leinlin,22,2023-03-24T06:53:48Z,
545,CSharp,AIShader,1685,151,C#,https://github.com/keijiro/AIShader,keijiro,0,2023-03-22T11:39:58Z,ChatGPT-powered shader generator for Unity
546,CSharp,Tai,1676,85,C#,https://github.com/Planshit/Tai,Planshit,34,2023-03-03T11:33:19Z,👻 在Windows上统计软件使用时长和网站浏览时长
547,CSharp,awesome-dotnet-core,1673,380,C#,https://github.com/jasonhua95/awesome-dotnet-core,jasonhua95,0,2022-10-05T13:18:21Z,.NET Core库、工具、框架和软件的中文收录大全。 内容包括：库、工具、框架、模板引擎、身份认证、数据库、ORM框架、图片处理、文本处理、机器学习、日志、代码分析、教程等。
548,CSharp,reko,1672,215,C#,https://github.com/uxmal/reko,uxmal,173,2023-03-27T00:42:55Z,Reko is a binary decompiler.
549,CSharp,LoopScrollRect,1672,424,C#,https://github.com/qiankanglai/LoopScrollRect,qiankanglai,9,2022-10-22T04:49:52Z,"These scripts will make your UGUI ScrollRect reusing cells, to improve performance, loading time and draw calls."
550,CSharp,CVE-2021-1675,1672,583,C#,https://github.com/cube0x0/CVE-2021-1675,cube0x0,34,2021-07-20T15:28:13Z,C# and Impacket implementation of PrintNightmare CVE-2021-1675/CVE-2021-34527
551,CSharp,JTRP,1394,357,C#,https://github.com/JasonMa0012/JTRP,JasonMa0012,0,2022-08-23T07:13:41Z,JTRP : Unity HDRP ToonShading Render Pipeline (Preview)
552,CSharp,FakeItEasy,1391,178,C#,https://github.com/FakeItEasy/FakeItEasy,FakeItEasy,25,2023-03-23T00:41:56Z,The easy mocking library for .NET
553,CSharp,ChocolateyGUI,1390,241,C#,https://github.com/chocolatey/ChocolateyGUI,chocolatey,145,2023-03-23T13:53:28Z,A delicious GUI for Chocolatey
554,CSharp,BotSharp,1389,318,C#,https://github.com/SciSharp/BotSharp,SciSharp,13,2022-12-08T08:56:42Z,The Open Source AI Chatbot Platform Builder in 100% C# Running in .NET Core with Machine Learning algorithm.
555,CSharp,Snap.Hutao,1389,96,C#,https://github.com/DGP-Studio/Snap.Hutao,DGP-Studio,33,2023-03-27T11:13:36Z,唷，找本堂主有何贵干呀？
556,CSharp,AspNetCoreSpa,1384,467,C#,https://github.com/asadsahi/AspNetCoreSpa,asadsahi,3,2023-03-02T11:12:38Z,Asp.Net 7.0 & Angular 15 SPA Fullstack application with plenty of examples. Live demo: 
557,CSharp,SuperSimple2DKit,1384,516,C#,https://github.com/atmosgames/SuperSimple2DKit,atmosgames,9,2023-02-12T17:04:26Z,A simple kit meant to help jump start the creation of your 2D Unity game!
558,CSharp,GrasscutterCommandGenerator,1379,167,C#,https://github.com/jie65535/GrasscutterCommandGenerator,jie65535,12,2023-03-16T15:07:11Z,Command Generator and Gacha Banner Editor
559,CSharp,ambie,1379,116,C#,https://github.com/jenius-apps/ambie,jenius-apps,33,2023-03-27T06:35:01Z,"An app that uses white noise, nature sounds, and focus features to boost your productivity."
560,CSharp,ef6,1378,540,C#,https://github.com/dotnet/ef6,dotnet,1,2023-03-21T00:31:06Z,This is the codebase for Entity Framework 6 (previously maintained at https://entityframework.codeplex.com). Entity Framework Core is maintained at https://github.com/dotnet/efcore.
561,CSharp,Watson,1378,250,C#,https://github.com/rasta-mouse/Watson,rasta-mouse,2,2020-11-28T07:35:51Z,Enumerate missing KBs and suggest exploits for useful Privilege Escalation vulnerabilities
562,CSharp,DownmarkerWPF,1369,467,C#,https://github.com/Code52/DownmarkerWPF,Code52,64,2022-06-22T15:45:48Z,MarkPad - a visual Markdown editor (inspired by the Downmarker project)
563,CSharp,RazorLight,1366,246,C#,https://github.com/toddams/RazorLight,toddams,62,2023-01-16T19:38:28Z,Template engine based on Microsoft's Razor parsing engine for .NET Core
564,CSharp,ReClass.NET,1366,292,C#,https://github.com/ReClassNET/ReClass.NET,ReClassNET,62,2022-12-21T11:57:25Z,More than a ReClass port to the .NET platform.
565,CSharp,biliuwp-lite,1365,143,C#,https://github.com/xiaoyaocz/biliuwp-lite,xiaoyaocz,0,2022-11-08T03:52:31Z,哔哩哔哩UWP Lite
566,CSharp,Vanara,1363,166,C#,https://github.com/dahall/Vanara,dahall,4,2023-03-25T21:59:06Z,A set of .NET libraries for Windows implementing PInvoke calls to many native Windows APIs with supporting wrappers.
567,CSharp,roslyn-analyzers,1362,430,C#,https://github.com/dotnet/roslyn-analyzers,dotnet,751,2023-03-27T12:01:38Z,
568,CSharp,openai,1358,207,C#,https://github.com/betalgo/openai,betalgo,9,2023-03-26T19:46:03Z,"OpenAI ChatGPT, Whisper, GPT-3 , GPT-4, Azure OpenAI and DALL-E dotnet SDK"
569,CSharp,AssetStudio,1356,104,C#,https://github.com/RaduMC/AssetStudio,RaduMC,32,2020-10-20T20:50:44Z,"AssetStudio is an independent tool for exploring, extracting and exporting assets."
570,CSharp,2d-extras,1355,324,C#,https://github.com/Unity-Technologies/2d-extras,Unity-Technologies,113,2023-03-17T02:17:47Z,Fun 2D Stuff that we'd like to share!
571,CSharp,Lasp,1348,100,C#,https://github.com/keijiro/Lasp,keijiro,8,2022-01-28T05:00:56Z,Low-latency Audio Signal Processing plugin for Unity
572,CSharp,UnityGameFramework,1347,391,C#,https://github.com/EllanJiang/UnityGameFramework,EllanJiang,3,2022-08-20T09:20:05Z,"This is literally a game framework, based on Unity game engine. It encapsulates commonly used game modules during development, and, to a large degree, standardises the process, enhances the development speed and ensures the product quality."
573,CSharp,duality,1339,289,C#,https://github.com/AdamsLair/duality,AdamsLair,134,2022-02-02T18:48:17Z,a 2D Game Development Framework
574,CSharp,cqrs-journey,1338,458,C#,https://github.com/microsoftarchive/cqrs-journey,microsoftarchive,3,2020-07-28T05:24:18Z,Microsoft patterns & pratices CQRS Journey sample application
575,CSharp,Simple.Data,1335,311,C#,https://github.com/markrendle/Simple.Data,markrendle,76,2018-01-31T10:03:12Z,"A light-weight, dynamic data access component for C# 4.0"
576,CSharp,ButtFish,1334,33,C#,https://github.com/RonSijm/ButtFish,RonSijm,0,2023-01-07T12:52:42Z,Effortlessly transmitting Morse Code of chess moves to your butthole 💝
577,CSharp,Specification,1327,196,C#,https://github.com/ardalis/Specification,ardalis,20,2023-03-19T16:51:27Z,Base class with tests for adding specifications to a DDD model
578,CSharp,Animation-Instancing,1327,269,C#,https://github.com/Unity-Technologies/Animation-Instancing,Unity-Technologies,59,2021-12-20T03:26:20Z,This technique is designed to instance Characters(SkinnedMeshRender). 
579,CSharp,Neutronium,1326,122,C#,https://github.com/NeutroniumCore/Neutronium,NeutroniumCore,22,2023-01-03T20:48:42Z,"🚀 Build .NET desktop applications using HTML, CSS and javascript."
580,CSharp,qmlnet,1324,111,C#,https://github.com/qmlnet/qmlnet,qmlnet,43,2022-12-08T05:22:33Z,Qml.Net - Qt/QML integration/support for .NET
581,CSharp,CsWin32,1320,67,C#,https://github.com/microsoft/CsWin32,microsoft,88,2023-03-20T21:57:39Z,A source generator to add a user-defined set of Win32 P/Invoke methods and supporting types to a C# project.
582,CSharp,Windows11Upgrade,1320,118,C#,https://github.com/coofcookie/Windows11Upgrade,coofcookie,11,2021-11-24T12:36:21Z,Windows 11 Upgrade tool that bypasses Microsoft´s requirements
583,CSharp,Prism-Samples-Wpf,1319,684,C#,https://github.com/PrismLibrary/Prism-Samples-Wpf,PrismLibrary,2,2023-03-09T15:54:31Z,Samples that demonstrate how to use various Prism features with WPF
584,CSharp,Terraria-Map-Editor,1319,337,C#,https://github.com/TEdit/Terraria-Map-Editor,TEdit,46,2023-01-25T21:24:07Z,"TEdit - Terraria Map Editor - TEdit is a stand alone, open source map editor for Terraria. It lets you edit maps just like (almost) paint! It also lets you change world settings (time, bosses downed etc), edit chests and change sign, make epic dungeons, castles, cities, and add rewards for your adventurers!"
585,CSharp,DotNetCorePlugins,1317,198,C#,https://github.com/natemcmaster/DotNetCorePlugins,natemcmaster,13,2022-12-15T02:11:16Z,.NET Core library for dynamically loading code
586,CSharp,sharpshell,1314,241,C#,https://github.com/dwmkerr/sharpshell,dwmkerr,77,2023-01-28T14:19:52Z,SharpShell makes it easy to create Windows Shell Extensions using the .NET Framework.
587,CSharp,fungus,1314,257,C#,https://github.com/snozbot/fungus,snozbot,158,2022-12-24T20:14:29Z,An easy to use Unity 3D library for creating illustrated Interactive Fiction games and more.
588,CSharp,Scut,1313,587,C#,https://github.com/ScutGame/Scut,ScutGame,16,2016-07-02T11:23:41Z,"Scut is a free, open source, stable game server framework, which support C#/Python/Lua script, and support Unity3d, Cocos2dx, FlashAir client access."
589,CSharp,ColorHighlighter,1312,134,C#,https://github.com/Monnoroch/ColorHighlighter,Monnoroch,99,2018-01-15T23:01:32Z,"ColorHighlighter - is a plugin for the Sublime text 2 and 3, which underlays selected hexadecimal colorcodes (like ""#FFFFFF"", ""rgb(255,255,255)"", ""white"", etc.) with their real color. Also, plugin adds color picker to easily modify colors. Documentation: https://monnoroch.github.io/ColorHighlighter."
590,CSharp,mockhttp,1309,76,C#,https://github.com/richardszalay/mockhttp,richardszalay,16,2023-02-15T15:05:29Z,Testing layer for Microsoft's HttpClient library. Create canned responses using a fluent API.
591,CSharp,oqtane.framework,1308,396,C#,https://github.com/oqtane/oqtane.framework,oqtane,20,2023-03-25T10:47:22Z,Modular Application Framework for Blazor & .NET MAUI
592,CSharp,MyComputerManager,1305,48,C#,https://github.com/1357310795/MyComputerManager,1357310795,1,2022-12-18T07:34:05Z,管理“此电脑”里删不掉的流氓“快捷方式”（包括侧边栏），同时可自己添加这类“快捷方式”
593,CSharp,NRules,1302,276,C#,https://github.com/NRules/NRules,NRules,19,2023-03-27T02:41:13Z,"Rules engine for .NET, based on the Rete matching algorithm, with internal DSL in C#. "
594,CSharp,InputSystem,1302,281,C#,https://github.com/Unity-Technologies/InputSystem,Unity-Technologies,5,2023-03-26T02:51:28Z,An efficient and versatile input system for Unity.
595,CSharp,shellprogressbar,1298,127,C#,https://github.com/Mpdreamz/shellprogressbar,Mpdreamz,24,2022-12-14T17:07:15Z,ShellProgressBar - display progress in your console application
596,CSharp,TileIconifier,1294,59,C#,https://github.com/Jonno12345/TileIconifier,Jonno12345,236,2022-06-22T15:59:17Z,Creates tiles for most Windows 8.1 and 10 start menu icons
597,CSharp,System.IO.Abstractions,1294,257,C#,https://github.com/TestableIO/System.IO.Abstractions,TestableIO,32,2023-03-16T12:01:46Z,"Just like System.Web.Abstractions, but for System.IO. Yay for testable IO access!"
598,CSharp,Netling,1293,210,C#,https://github.com/hallatore/Netling,hallatore,10,2022-12-05T15:17:31Z,Netling is a load tester client for easy web testing.
599,CSharp,DncZeus,1288,401,C#,https://github.com/lampo1024/DncZeus,lampo1024,0,2023-02-28T15:02:10Z,DncZeus 是一个基于.NET 7 + Vue.js(iview-admin) 的前后端分离的通用后台权限(页面访问、操作按钮控制)管理系统框架。后端使用.NET 7 + EF Core构建，UI则是目前流行的基于Vue.js的iView(iview-admin)。项目实现了前后端的动态权限管理和控制以及基于JWT的用户令牌认证机制，让前后端的交互更流畅。码云镜像:https://gitee.com/rector/DncZeus 。演示地址(demo):
600,CSharp,CliFx,1287,56,C#,https://github.com/Tyrrrz/CliFx,Tyrrrz,4,2023-03-02T09:42:05Z,Class-first framework for building command-line interfaces
601,CSharp,JabbR,1509,603,C#,https://github.com/JabbR/JabbR,JabbR,155,2018-09-21T16:18:00Z,Collaborative chat done right
602,CSharp,OutlookGoogleCalendarSync,1508,211,C#,https://github.com/phw198/OutlookGoogleCalendarSync,phw198,189,2023-03-25T14:05:03Z,Sync your Outlook and Google calendars
603,CSharp,LibgenDesktop,1506,191,C#,https://github.com/libgenapps/LibgenDesktop,libgenapps,17,2023-02-13T03:24:44Z,
604,CSharp,Jvedio,1502,193,C#,https://github.com/hitchao/Jvedio,hitchao,32,2023-03-26T15:15:09Z,Jvedio 是本地视频管理软件，支持扫描本地视频并导入软件，建立视频库， 提取出视频的 唯一识别码，自动分类视频， 添加标签管理视频，使用人工智能识别演员，支持翻译信息， 基于 FFmpeg 截取视频图片，Window 桌面端流畅美观的应用软件
605,CSharp,EFCorePowerTools,1500,231,C#,https://github.com/ErikEJ/EFCorePowerTools,ErikEJ,4,2023-03-27T08:24:46Z,"Entity Framework Core Power Tools - reverse engineering, migrations and model visualization for EF Core"
606,CSharp,AutoLOD,1499,195,C#,https://github.com/Unity-Technologies/AutoLOD,Unity-Technologies,8,2022-10-11T11:47:24Z,Automatic LOD generation + scene optimization
607,CSharp,Path-Creator,1497,287,C#,https://github.com/SebLague/Path-Creator,SebLague,67,2022-08-06T14:25:45Z,Path creation asset for Unity game development
608,CSharp,Accelerider.Windows,1496,378,C#,https://github.com/Accelerider/Accelerider.Windows,Accelerider,31,2022-12-08T17:36:48Z,A shell that runs Accelerider applications on the Windows platform.
609,CSharp,PixelVision8,1494,83,C#,https://github.com/PixelVision8/PixelVision8,PixelVision8,8,2023-01-04T11:38:14Z,Pixel Vision 8's core philosophy is to teach retro game development with streamlined workflows. PV8 is also a platform that standardizes 8-bit fantasy console limitations built on top of the open-source C# game engine based on MonoGame.
610,CSharp,omnisharp-roslyn,1488,401,C#,https://github.com/OmniSharp/omnisharp-roslyn,OmniSharp,316,2023-03-24T17:18:59Z,"OmniSharp server (HTTP, STDIO) based on Roslyn workspaces"
611,CSharp,qqzeng-ip,1485,555,C#,https://github.com/zengzhan/qqzeng-ip,zengzhan,6,2023-03-08T03:41:12Z,最新IP地址数据库-多语言解析以及导入数据库脚本
612,CSharp,infer,1484,227,C#,https://github.com/dotnet/infer,dotnet,19,2023-03-25T18:07:58Z,Infer.NET is a framework for running Bayesian inference in graphical models
613,CSharp,paylink,1484,424,C#,https://github.com/essensoft/paylink,essensoft,1,2023-03-17T04:16:25Z,一套基于 .NET Core 开发的支付SDK集，它极大简化了API调用及通知的处理流程。
614,CSharp,BiliBili-UWP,1481,208,C#,https://github.com/Richasy/BiliBili-UWP,Richasy,17,2021-09-03T12:17:58Z,BiliBili的UWP客户端，当然，是第三方的了
615,CSharp,Voxelman,1478,172,C#,https://github.com/keijiro/Voxelman,keijiro,5,2020-04-08T07:39:18Z,Unity ECS + C# Job System example
616,CSharp,ForgeNetworkingRemastered,1477,313,C#,https://github.com/BeardedManStudios/ForgeNetworkingRemastered,BeardedManStudios,40,2022-08-15T15:55:23Z,"See various forks, also please join the Forge Community fork of Forge Alloy! -> https://github.com/ForgeAlloyCommunity/ForgeAlloy"
617,CSharp,corefxlab,1473,362,C#,https://github.com/dotnet/corefxlab,dotnet,1,2021-03-11T21:46:57Z,This repo is for experimentation and exploring new ideas that may or may not make it into the main corefx repo.
618,CSharp,AutumnBox,1472,183,C#,https://github.com/zsh2401/AutumnBox,zsh2401,18,2022-12-08T11:39:15Z,图形化ADB工具箱
619,CSharp,PowerShdll,1471,251,C#,https://github.com/p3nt4/PowerShdll,p3nt4,0,2021-03-17T02:02:23Z,Run PowerShell with rundll32. Bypass software restrictions.
620,CSharp,p0wnedShell,1470,361,C#,https://github.com/Cn33liz/p0wnedShell,Cn33liz,6,2019-08-02T16:24:39Z,PowerShell Runspace Post Exploitation Toolkit
621,CSharp,Unity-Robotics-Hub,1470,343,C#,https://github.com/Unity-Technologies/Unity-Robotics-Hub,Unity-Technologies,24,2022-07-16T07:35:29Z,"Central repository for tools, tutorials, resources, and documentation for robotics simulation in Unity."
622,CSharp,AssetRipper,1467,235,C#,https://github.com/AssetRipper/AssetRipper,AssetRipper,58,2023-03-26T01:06:39Z,"GUI Application to work with engine assets, asset bundles, and serialized files"
623,CSharp,MyBox,1466,210,C#,https://github.com/Deadcows/MyBox,Deadcows,21,2023-03-02T10:00:53Z,"MyBox is a set of attributes, tools and extensions for Unity "
624,CSharp,OneMore,1465,137,C#,https://github.com/stevencohn/OneMore,stevencohn,19,2023-03-27T01:48:43Z,"A OneNote add-in with simple, yet powerful and useful features"
625,CSharp,cito,1464,46,C#,https://github.com/pfusik/cito,pfusik,21,2023-03-24T16:33:46Z,"Ć programming language. Transpiling to C, C++, C#, D, Java, JavaScript, Python, Swift, TypeScript and OpenCL C."
626,CSharp,Windsor,1463,459,C#,https://github.com/castleproject/Windsor,castleproject,80,2023-01-22T12:41:07Z,"Castle Windsor is a best of breed, mature Inversion of Control container available for .NET"
627,CSharp,VisualEffectGraph-Samples,1463,326,C#,https://github.com/Unity-Technologies/VisualEffectGraph-Samples,Unity-Technologies,13,2022-02-04T16:45:01Z,Visual Effect Graph - Samples Project
628,CSharp,clojure-clr,1460,153,C#,https://github.com/clojure/clojure-clr,clojure,0,2023-03-26T12:29:06Z,"A port of Clojure to the CLR, part of the Clojure project"
629,CSharp,helix-toolkit,1460,608,C#,https://github.com/helix-toolkit/helix-toolkit,helix-toolkit,239,2023-03-24T21:15:21Z,Helix Toolkit is a collection of 3D components for .NET.
630,CSharp,Nitrox,1459,942,C#,https://github.com/SubnauticaNitrox/Nitrox,SubnauticaNitrox,76,2023-03-24T12:42:30Z,"An open-source, multiplayer modification for the game Subnautica."
631,CSharp,UnityExplorer,1458,197,C#,https://github.com/sinai-dev/UnityExplorer,sinai-dev,48,2023-03-13T17:35:42Z,"An in-game UI for exploring, debugging and modifying IL2CPP and Mono Unity games."
632,CSharp,UnityIngameDebugConsole,1456,166,C#,https://github.com/yasirkula/UnityIngameDebugConsole,yasirkula,4,2023-03-17T08:49:42Z,A uGUI based console to see debug messages and execute commands during gameplay in Unity
633,CSharp,NanoFabric,1456,508,C#,https://github.com/geffzhang/NanoFabric,geffzhang,7,2020-03-13T00:40:13Z,基于Consul + .NET Core + Polly + Ocelot + Exceptionless + IdentityServer等开源项目的微服务开发框架
634,CSharp,MelonLoader,1453,355,C#,https://github.com/LavaGang/MelonLoader,LavaGang,36,2023-03-23T20:44:29Z,The World's First Universal Mod Loader for Unity Games compatible with both Il2Cpp and Mono
635,CSharp,NuGetGallery,1449,637,C#,https://github.com/NuGet/NuGetGallery,NuGet,677,2023-03-24T20:48:14Z,NuGet Gallery is a package repository that powers https://www.nuget.org. Use this repo for reporting NuGet.org issues.
636,CSharp,MarkdownMonster,1447,228,C#,https://github.com/RickStrahl/MarkdownMonster,RickStrahl,10,2023-03-16T00:37:42Z,"An extensible Markdown Editor, Viewer and Weblog Publisher for Windows"
637,CSharp,dopamine-windows,1447,227,C#,https://github.com/digimezzo/dopamine-windows,digimezzo,537,2023-01-14T15:41:32Z,Audio player which tries to make organizing and listening to music as simple and pretty as possible.
638,CSharp,PokemonUnity,1446,428,C#,https://github.com/PokemonUnity/PokemonUnity,PokemonUnity,5,2023-02-01T20:30:01Z,A LEGACY Unity project to help build Pokémon-esque RPG games.
639,CSharp,AvalonStudio,1442,201,C#,https://github.com/VitalElement/AvalonStudio,VitalElement,85,2022-10-19T11:07:49Z,Cross platform IDE and Shell
640,CSharp,loxodon-framework,1440,302,C#,https://github.com/vovgou/loxodon-framework,vovgou,0,2023-02-09T05:22:10Z,An MVVM & Databinding framework that can use C# and Lua to develop games
641,CSharp,CoreWCF,1438,250,C#,https://github.com/CoreWCF/CoreWCF,CoreWCF,216,2023-03-26T15:12:15Z,Main repository for the Core WCF project
642,CSharp,UnityGLTF,1437,429,C#,https://github.com/KhronosGroup/UnityGLTF,KhronosGroup,176,2023-03-03T16:01:13Z,Runtime GLTF Loader for Unity3D
643,CSharp,adonis-ui,1429,132,C#,https://github.com/benruehl/adonis-ui,benruehl,32,2022-09-29T06:49:57Z,Lightweight UI toolkit for WPF applications offering classic but enhanced windows visuals
644,CSharp,SoftMaskForUGUI,1427,211,C#,https://github.com/mob-sakai/SoftMaskForUGUI,mob-sakai,34,2023-03-24T01:18:18Z,UI Soft Mask is a smooth masking component for Unity UI (uGUI) elements.
645,CSharp,CDM,1425,458,C#,https://github.com/microsoft/CDM,microsoft,3,2023-03-17T22:05:42Z,"The Common Data Model (CDM) is a standard and extensible collection of schemas (entities, attributes, relationships) that represents business concepts and activities with well-defined semantics, to facilitate data interoperability. Examples of entities include: Account, Contact, Lead, Opportunity, Product, etc."
646,CSharp,Reflexil,1423,255,C#,https://github.com/sailro/Reflexil,sailro,0,2023-01-27T08:34:43Z,The .NET Assembly Editor
647,CSharp,SunnyUI,1423,335,C#,https://github.com/yhuse/SunnyUI,yhuse,4,2023-03-27T01:08:25Z,"SunnyUI.Net, 基于.Net 4.0+、.Net 6 框架的 C# WinForm 开源控件库、工具类库、扩展类库、多页面开发框架。"
648,CSharp,Pinta,1420,240,C#,https://github.com/PintaProject/Pinta,PintaProject,0,2023-03-26T16:43:13Z,Simple GTK# Paint Program
649,CSharp,XboxDownload,1419,107,C#,https://github.com/skydevil88/XboxDownload,skydevil88,1,2023-03-22T07:43:04Z,Xbox下载助手，支持Xbox、微软商店、PS、NS、EA Desktop & Origin、战网国际服、Epic下载加速，修复Steam商店社区访问。
650,CSharp,jellyfin-plugin-metatube,1418,153,C#,https://github.com/metatube-community/jellyfin-plugin-metatube,metatube-community,7,2023-03-26T06:30:29Z,Metadata Tube Plugin for Jellyfin/Emby.
651,CSharp,NanoFabric,1456,508,C#,https://github.com/geffzhang/NanoFabric,geffzhang,7,2020-03-13T00:40:13Z,基于Consul + .NET Core + Polly + Ocelot + Exceptionless + IdentityServer等开源项目的微服务开发框架
652,CSharp,MelonLoader,1453,355,C#,https://github.com/LavaGang/MelonLoader,LavaGang,36,2023-03-23T20:44:29Z,The World's First Universal Mod Loader for Unity Games compatible with both Il2Cpp and Mono
653,CSharp,NuGetGallery,1449,637,C#,https://github.com/NuGet/NuGetGallery,NuGet,677,2023-03-24T20:48:14Z,NuGet Gallery is a package repository that powers https://www.nuget.org. Use this repo for reporting NuGet.org issues.
654,CSharp,dopamine-windows,1447,227,C#,https://github.com/digimezzo/dopamine-windows,digimezzo,537,2023-01-14T15:41:32Z,Audio player which tries to make organizing and listening to music as simple and pretty as possible.
655,CSharp,PokemonUnity,1446,428,C#,https://github.com/PokemonUnity/PokemonUnity,PokemonUnity,5,2023-02-01T20:30:01Z,A LEGACY Unity project to help build Pokémon-esque RPG games.
656,CSharp,AvalonStudio,1442,201,C#,https://github.com/VitalElement/AvalonStudio,VitalElement,85,2022-10-19T11:07:49Z,Cross platform IDE and Shell
657,CSharp,loxodon-framework,1440,302,C#,https://github.com/vovgou/loxodon-framework,vovgou,0,2023-02-09T05:22:10Z,An MVVM & Databinding framework that can use C# and Lua to develop games
