rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
47,Java,shardingsphere,18158,6252,Java,https://github.com/apache/shardingsphere,apache,555,2023-03-27T09:57:16Z,"Ecosystem to transform any database into a distributed database system, and enhance it with sharding, elastic scaling, encryption features & more"
48,Java,platform_frameworks_base,10356,6227,Java,https://github.com/aosp-mirror/platform_frameworks_base,aosp-mirror,0,2023-01-09T21:15:20Z,
49,Java,Android-Universal-Image-Loader,16816,6214,Java,https://github.com/nostra13/Android-Universal-Image-Loader,nostra13,447,2022-01-17T09:48:53Z,"Powerful and flexible library for loading, caching and displaying images on Android."
50,Java,hello-algorithm,32163,6195,Java,https://github.com/geekxh/hello-algorithm,geekxh,6,2022-08-08T01:20:14Z,🌍 针对小白的算法训练 | 包括四部分：①.大厂面经 ②.力扣图解  ③.千本开源电子书 ④.百张技术思维导图（项目花了上百小时，希望可以点 star 支持，🌹感谢~）点击下方网站，马上开始刷题！
51,Java,lottie-android,33721,5344,Java,https://github.com/airbnb/lottie-android,airbnb,24,2023-03-01T09:39:42Z,"Render After Effects animations natively on Android and iOS, Web, and React Native"
52,Java,cat,17627,5316,Java,https://github.com/dianping/cat,dianping,127,2023-03-22T17:18:53Z,"CAT 作为服务端项目基础组件，提供了 Java, C/C++, Node.js, Python, Go 等多语言客户端，已经在美团点评的基础架构中间件框架（MVC框架，RPC框架，数据库框架，缓存框架等，消息队列，配置系统等）深度集成，为美团点评各业务线提供系统丰富的性能指标、健康状况、实时告警等。"
53,Java,openapi-generator,15727,5125,Java,https://github.com/OpenAPITools/openapi-generator,OpenAPITools,3489,2023-03-27T04:00:28Z,"OpenAPI Generator allows generation of API client libraries (SDK generation), server stubs, documentation and configuration automatically given an OpenAPI Spec (v2, v3)"
54,Java,SlidingMenu,11130,5123,Java,https://github.com/jfeinstein10/SlidingMenu,jfeinstein10,262,2021-09-19T14:04:18Z,An Android library that allows you to easily create applications with slide-in menus. You may use it in your Android apps provided that you cite this project and include the license in your app. Thanks!
55,Java,redisson,20843,5004,Java,https://github.com/redisson/redisson,redisson,317,2023-03-27T07:25:24Z,"Redisson - Redis Java client with features of In-Memory Data Grid. Over 50 Redis based Java objects and services: Set, Multimap, SortedSet, Map, List, Queue, Deque, Semaphore, Lock, AtomicLong, Map Reduce, Publish / Subscribe, Bloom filter, Spring Cache, Tomcat, Scheduler, JCache API, Hibernate, MyBatis, RPC, local cache ..."
56,Java,aws-doc-sdk-examples,7307,4928,Java,https://github.com/awsdocs/aws-doc-sdk-examples,awsdocs,242,2023-03-24T23:44:06Z,"Welcome to the AWS Code Examples Repository.  This repo contains code examples used in the AWS documentation, AWS SDK Developer Guides, and more. For more information, see the Readme.md file below."
57,Java,SmartRefreshLayout,24110,4912,Java,https://github.com/scwang90/SmartRefreshLayout,scwang90,275,2023-01-12T14:29:16Z,🔥下拉刷新、上拉加载、二级刷新、淘宝二楼、RefreshLayout、OverScroll，Android智能下拉刷新框架，支持越界回弹、越界拖动，具有极强的扩展性，集成了几十种炫酷的Header和 Footer。
58,Java,SpringBoot-Learning,15052,4830,Java,https://github.com/dyc87112/SpringBoot-Learning,dyc87112,35,2022-09-15T08:08:50Z,《Spring Boot基础教程》，2.x版本持续连载中！点击下方链接直达教程目录！
59,Java,DataX,13152,4711,Java,https://github.com/alibaba/DataX,alibaba,844,2023-03-26T09:20:23Z,DataX是阿里云DataWorks数据集成的开源版本。
60,Java,hello-world,39,4789,Java,https://github.com/ValaxyTech/hello-world,ValaxyTech,3,2023-03-15T08:23:17Z,
61,Java,Hystrix,23276,4686,Java,https://github.com/Netflix/Hystrix,Netflix,342,2023-03-24T08:54:02Z,"Hystrix is a latency and fault tolerance library designed to isolate points of access to remote systems, services and 3rd party libraries, stop cascading failure and enable resilience in complex distributed systems where failure is inevitable."
62,Java,butterknife,25648,4685,Java,https://github.com/JakeWharton/butterknife,JakeWharton,97,2022-03-08T16:26:04Z,Bind Android views and callbacks to fields and methods.
63,Java,EventBus,24302,4681,Java,https://github.com/greenrobot/EventBus,greenrobot,102,2023-03-19T15:52:12Z,"Event bus for Android and Java that simplifies communication between Activities, Fragments, Threads, Services, etc. Less code, better quality."
64,Java,Java,10882,4659,Java,https://github.com/DuGuQiuBai/Java,DuGuQiuBai,41,2023-02-23T14:37:06Z,27天成为Java大神
65,Java,mall-swarm,9987,4658,Java,https://github.com/macrozheng/mall-swarm,macrozheng,31,2023-01-04T01:47:59Z,mall-swarm是一套微服务商城系统，采用了 Spring Cloud 2021 & Alibaba、Spring Boot 2.7、Oauth2、MyBatis、Docker、Elasticsearch、Kubernetes等核心技术，同时提供了基于Vue的管理后台方便快速搭建系统。mall-swarm在电商业务的基础集成了注册中心、配置中心、监控中心、网关等系统功能。文档齐全，附带全套Spring Cloud教程。
66,Java,ud851-Sunshine,2013,4632,Java,https://github.com/udacity/ud851-Sunshine,udacity,70,2023-03-25T00:39:50Z,
67,Java,proxyee-down,25084,4543,Java,https://github.com/proxyee-down-org/proxyee-down,proxyee-down-org,0,2022-10-26T09:46:16Z,http下载工具，基于http代理，支持多连接分块下载
68,Java,DevOpsClassCodes,36,4395,Java,https://github.com/edureka-git/DevOpsClassCodes,edureka-git,1,2023-02-07T05:39:46Z,
69,Java,hive,4723,4358,Java,https://github.com/apache/hive,apache,0,2023-03-27T11:02:04Z,Apache Hive
70,Java,CtCI-6th-Edition,10583,4256,Java,https://github.com/careercup/CtCI-6th-Edition,careercup,47,2023-02-03T01:33:40Z,Cracking the Coding Interview 6th Ed. Solutions
71,Java,devops-master-class,1344,4241,Java,https://github.com/in28minutes/devops-master-class,in28minutes,3,2023-01-25T01:34:17Z,"Devops Tutorial for Beginners - Learn Docker, Kubernetes, Terraform, Ansible, Jenkins and Azure Devops"
72,Java,thingsboard,13359,4236,Java,https://github.com/thingsboard/thingsboard,thingsboard,1449,2023-03-27T11:58:32Z,"Open-source IoT Platform - Device management, data collection, processing and visualization."
73,Java,jadx,33873,4232,Java,https://github.com/skylot/jadx,skylot,288,2023-03-25T15:44:53Z,Dex to Java decompiler
74,Java,gson,21968,4221,Java,https://github.com/google/gson,google,286,2023-03-27T03:57:02Z,A Java serialization/deserialization library to convert Java Objects into JSON and back
75,Java,spring5-recipe-app,150,4105,Java,https://github.com/springframeworkguru/spring5-recipe-app,springframeworkguru,4,2023-02-19T11:23:42Z,spring5-recipe-app
76,Java,ViewPagerIndicator,10185,4099,Java,https://github.com/JakeWharton/ViewPagerIndicator,JakeWharton,135,2017-11-26T17:13:46Z,Paging indicator widgets compatible with the ViewPager from the Android Support Library and ActionBarSherlock.
77,Java,Grasscutter,12813,4101,Java,https://github.com/Grasscutters/Grasscutter,Grasscutters,101,2023-03-27T04:21:42Z,A server software reimplementation for a certain anime game.
78,Java,storm,6433,4097,Java,https://github.com/apache/storm,apache,0,2023-03-24T17:28:06Z,Mirror of Apache Storm
79,Java,spring-security-oauth,4631,4092,Java,https://github.com/spring-attic/spring-security-oauth,spring-attic,546,2022-05-30T20:10:19Z,Support for adding OAuth1(a) and OAuth2 features (consumer and provider) for Spring web applications.
80,Java,spring-boot-mongo-docker,28,4105,Java,https://github.com/MithunTechnologiesDevOps/spring-boot-mongo-docker,MithunTechnologiesDevOps,3,2022-11-25T08:43:04Z,
81,Java,maven-web-application,3,4297,Java,https://github.com/LandmarkTechnology/maven-web-application,LandmarkTechnology,0,2023-03-25T17:04:10Z,
82,Java,Algorithms,14524,3915,Java,https://github.com/williamfiset/Algorithms,williamfiset,53,2023-03-22T07:23:03Z,A collection of algorithms and data structures
83,Java,phonegap-plugins,982,3907,Java,https://github.com/purplecabbage/phonegap-plugins,purplecabbage,59,2017-10-23T04:57:56Z,Plugins for use with PhoneGap. 
84,Java,Mycat-Server,9378,3890,Java,https://github.com/MyCATApache/Mycat-Server,MyCATApache,917,2022-11-01T02:37:58Z,
85,Java,mybatis-plus,14243,3870,Java,https://github.com/baomidou/mybatis-plus,baomidou,97,2023-03-22T09:39:51Z,An powerful enhanced toolkit of MyBatis for simplify development
86,Java,cw-omnibus,5309,3854,Java,https://github.com/commonsguy/cw-omnibus,commonsguy,0,2019-02-09T23:04:17Z,Source code to omnibus edition of _The Busy Coder's Guide to Android Development_
87,Java,gs-spring-boot,770,3842,Java,https://github.com/spring-guides/gs-spring-boot,spring-guides,3,2023-02-06T20:24:10Z,Building an Application with Spring Boot :: Learn how to build an application with minimal configuration.
88,Java,cas,10041,3831,Java,https://github.com/apereo/cas,apereo,0,2023-03-26T08:21:33Z,Apereo CAS - Identity & Single Sign On for all earthlings and beyond.
89,Java,spring-boot-api-project-seed,9273,3788,Java,https://github.com/lihengming/spring-boot-api-project-seed,lihengming,92,2022-12-15T06:48:29Z,:seedling::rocket:一个基于Spring Boot & MyBatis的种子项目，用于快速构建中小型API、RESTful API项目~
90,Java,spring-mvc-showcase,4986,3772,Java,https://github.com/spring-attic/spring-mvc-showcase,spring-attic,5,2022-02-04T23:36:03Z,Demonstrates the features of the Spring MVC web framework
91,Java,dolphinscheduler,10165,3740,Java,https://github.com/apache/dolphinscheduler,apache,909,2023-03-27T10:59:39Z,"Apache DolphinScheduler is the modern data workflow orchestration platform with powerful user interface, dedicated to solving complex task dependencies in the data pipeline and providing various types of jobs available `out of the box`"
92,Java,jedis,10985,3737,Java,https://github.com/redis/jedis,redis,138,2023-03-27T11:58:36Z,Redis Java client designed for performance and ease of use.
93,Java,pinpoint,12666,3707,Java,https://github.com/pinpoint-apm/pinpoint,pinpoint-apm,329,2023-03-27T09:54:11Z,"APM, (Application Performance Management) tool for large-scale distributed systems. "
94,Java,eureka,11747,3676,Java,https://github.com/Netflix/eureka,Netflix,53,2023-03-24T08:32:18Z,AWS Service registry for resilient mid-tier load balancing and failover.
95,Java,ActionBarSherlock,7136,3622,Java,https://github.com/JakeWharton/ActionBarSherlock,JakeWharton,85,2015-12-17T17:54:50Z,[DEPRECATED] Action bar implementation which uses the native action bar on Android 4.0+ and a custom implementation on pre-4.0 through a single API and theme.
96,Java,grpc-java,10439,3617,Java,https://github.com/grpc/grpc-java,grpc,449,2023-03-24T23:40:35Z,The Java gRPC implementation. HTTP/2 based RPC
97,Java,rabbitmq-tutorials,6247,3565,Java,https://github.com/rabbitmq/rabbitmq-tutorials,rabbitmq,5,2023-03-04T11:32:15Z,Tutorials for using RabbitMQ in various ways
98,Java,PocketHub,9417,3536,Java,https://github.com/pockethub/PocketHub,pockethub,123,2022-01-17T10:16:26Z,PocketHub Android App
99,Java,druid,12500,3481,Java,https://github.com/apache/druid,apache,1424,2023-03-27T11:30:38Z,Apache Druid: a high performance real-time analytics database.
100,Java,liferay-portal,1952,3440,Java,https://github.com/liferay/liferay-portal,liferay,0,2023-03-27T11:20:12Z,
101,Java,ruoyi-vue-pro,11256,3111,Java,https://github.com/YunaiV/ruoyi-vue-pro,YunaiV,6,2023-03-16T14:44:17Z,🔥 官方推荐 🔥 RuoYi-Vue 全新 Pro 版本，优化重构所有功能。基于 Spring Boot + MyBatis Plus + Vue & Element 实现的后台管理系统 + 微信小程序，支持 RBAC 动态权限、数据权限、SaaS 多租户、Flowable 工作流、三方登录、支付、短信、商城等功能。你的 ⭐️ Star ⭐️，是作者生发的动力！
102,Java,Mybatis-PageHelper,11614,3108,Java,https://github.com/pagehelper/Mybatis-PageHelper,pagehelper,32,2023-01-19T00:34:34Z,Mybatis通用分页插件
103,Java,zipkin,16070,3054,Java,https://github.com/openzipkin/zipkin,openzipkin,194,2023-03-26T14:18:29Z,Zipkin is a distributed tracing system
104,Java,hsweb-framework,8012,3027,Java,https://github.com/hs-web/hsweb-framework,hs-web,3,2023-02-10T03:42:51Z,"hsweb (haʊs wɛb) 是一个基于spring-boot 2.x开发 ,首个使用全响应式编程的企业级后台管理系统基础项目。"
105,Java,android-samples,2322,3011,Java,https://github.com/googlemaps/android-samples,googlemaps,4,2023-03-20T14:03:41Z,Samples demonstrating how to use Maps SDK for Android
106,Java,antlr4,14102,3009,Java,https://github.com/antlr/antlr4,antlr,686,2023-03-24T05:06:20Z,"ANTLR (ANother Tool for Language Recognition) is a powerful parser generator for reading, processing, executing, or translating structured text or binary files."
107,Java,RxAndroid,19778,3008,Java,https://github.com/ReactiveX/RxAndroid,ReactiveX,1,2023-02-20T12:33:53Z,RxJava bindings for Android
108,Java,spring-boot-admin,11587,2999,Java,https://github.com/codecentric/spring-boot-admin,codecentric,41,2023-03-27T06:21:51Z,Admin UI for administration of spring boot applications
109,Java,material-components-android,14738,2967,Java,https://github.com/material-components/material-components-android,material-components,414,2023-03-26T09:14:37Z,Modular and customizable Material Design UI components for Android
110,Java,springside4,5759,2960,Java,https://github.com/springside/springside4,springside,40,2022-10-25T03:19:06Z,"A Spring Framework based, pragmatic style JavaEE application reference architecture."
111,Java,views-widgets-samples,4660,2959,Java,https://github.com/android/views-widgets-samples,android,160,2022-11-30T15:20:45Z,Multiple samples showing the best practices in views-widgets on Android.
112,Java,spring-cloud-gateway,3941,2956,Java,https://github.com/spring-cloud/spring-cloud-gateway,spring-cloud,348,2023-03-27T10:45:09Z,A Gateway built on Spring Framework and Spring Boot providing routing and more.
113,Java,springBoot,5968,2953,Java,https://github.com/527515025/springBoot,527515025,32,2022-12-10T05:27:48Z,springboot 框架与其它组件结合如 jpa、mybatis、websocket、security、shiro、cache等
114,Java,VBlog,6858,2893,Java,https://github.com/lenve/VBlog,lenve,50,2022-12-07T11:03:56Z,V部落，Vue+SpringBoot实现的多用户博客管理平台!
115,Java,myweb,15,2999,Java,https://github.com/javahometech/myweb,javahometech,0,2023-02-18T07:34:31Z,
116,Java,maven-standalone-application,10,2879,Java,https://github.com/MithunTechnologiesDevOps/maven-standalone-application,MithunTechnologiesDevOps,0,2023-02-13T16:19:46Z,
117,Java,InternetArchitect,4146,2827,Java,https://github.com/bjmashibing/InternetArchitect,bjmashibing,1,2022-12-14T20:42:20Z,年薪百万互联网架构师课程文档及源码(公开部分)
118,Java,sample-java-project,69,2825,Java,https://github.com/skeeto/sample-java-project,skeeto,2,2021-08-12T15:45:08Z,Example Ant-based Java project
119,Java,xUtils,11,2803,Java,https://github.com/sl531632/xUtils,sl531632,0,2013-07-27T12:53:18Z,android orm ioc bitmap http utils
120,Java,Surviving-with-android,1271,2793,Java,https://github.com/survivingwithandroid/Surviving-with-android,survivingwithandroid,11,2019-06-04T04:26:58Z,Source code related to the posts in the blog
121,Java,VirtualApp,9211,2786,Java,https://github.com/asLody/VirtualApp,asLody,0,2023-03-17T08:15:17Z,Virtual Engine for Android(Support 12.0 in business version)
122,Java,ssm,5741,2785,Java,https://github.com/liyifeng1994/ssm,liyifeng1994,25,2022-12-16T05:53:22Z,手把手教你整合最优雅SSM框架：SpringMVC + Spring + MyBatis
123,Java,group_903,20,2845,Java,https://github.com/ShafigullinIK/group_903,ShafigullinIK,0,2023-03-26T16:42:37Z,
124,Java,SmarterStreaming,10422,2729,Java,https://github.com/daniulive/SmarterStreaming,daniulive,5,2023-02-08T01:51:01Z,业内为数不多致力于极致体验的超强全自研跨平台(windows/linux/android/iOS)流媒体内核，通过模块化自由组合，支持实时RTMP推流、RTSP推流、RTMP播放器、RTSP播放器、录像、多路流媒体转发、音视频导播、动态视频合成、音频混音、直播互动、内置轻量级RTSP服务等，比快更快，业界真正靠谱的超低延迟直播SDK(1秒内，低延迟模式下200~400ms)。
125,Java,HikariCP,18007,2709,Java,https://github.com/brettwooldridge/HikariCP,brettwooldridge,402,2023-03-23T14:04:06Z,"光 HikariCP・A solid, high-performance, JDBC connection pool at last."
126,Java,android-Ultra-Pull-To-Refresh,9620,2708,Java,https://github.com/liaohuqiu/android-Ultra-Pull-To-Refresh,liaohuqiu,150,2020-04-10T05:12:58Z,Ultra Pull to Refresh for Android. Support all the views.
